sample_id,loss_rate_raw,loss_rate_se_raw,mean_dtt_conc_t1,mean_dtt_conc_t2,cal_curve,raw_data,loss_rate_se_raw_sq,loss_rate_corrected,loss_rate_se_corrected
120201,1.2488641719286613,0.13164872051524099,94.02959372843347,139.21766234938553,DTT Calibration Curve_5 October 2018,11 February 2019,0.017331385613300034,1.2419909351547729,0.4172309140170838
140601,0.5171699795230028,0.3087396780164958,112.49398335130407,131.20691711037807,DTT Calibration Curve_5 October 2018,11 February 2019,0.09532018878172951,0.5102967427491144,0.502066169722638
150301,0.7196375827121579,0.4037367550920622,115.68388723435639,141.72277376882465,DTT Calibration Curve_5 October 2018,11 February 2019,0.1630033674122678,0.7127643459382695,0.5654676095149032
160101,1.2650084822173004,0.07630926227375935,98.94710807969717,144.71933166125984,DTT Calibration Curve_5 October 2018,11 February 2019,0.005823103508765392,1.258135245443412,0.4032038609772934
160201,1.4345132049371954,0.1665035638628176,94.75082916661881,146.6562986319297,DTT Calibration Curve_5 October 2018,11 February 2019,0.027723436779019374,1.427639968163307,0.4295040008861972
160601,-0.304226063262182,0.311871626464294,118.5296413533528,107.52172829764955,DTT Calibration Curve_5 October 2018,11 February 2019,0.09726391139348413,-0.31109930003607045,0.5039981759805439
filter blank_1,0.0013148067893643206,0.748809440375689,NA,NA,DTT Calibration Curve_5 October 2018,11 February 2019,0.5607155779957524,NA,NA
solution blank_1,0.006873236773888438,0.395916973617236,NA,NA,DTT Calibration Curve_5 October 2018,11 February 2019,0.15675024999823114,NA,NA
